T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
2150	0.103987	0.113856	0.105523	0.101655	0.109791	0.106982	0.109094	0.106421	0.112528	0.111957
2160	0.104125	0.105990	0.109112	0.104771	0.109730	0.105875	0.110473	0.105550	0.113849	0.109311
2170	0.104004	0.111974	0.110627	0.106245	0.110659	0.109153	0.113706	0.112723	0.110172	0.112340
2180	0.101035	0.110894	0.103642	0.104013	0.107366	0.105423	0.113708	0.108180	0.108491	0.106893
2190	0.107314	0.108645	0.105927	0.102848	0.107898	0.108927	0.109347	0.110913	0.108829	0.105644
2200	0.099952	0.110198	0.107327	0.107171	0.108438	0.105817	0.111754	0.105874	0.108745	0.107891
2210	0.100871	0.108413	0.109509	0.105106	0.108408	0.109697	0.113424	0.108412	0.104607	0.104573
2220	0.103079	0.110575	0.103892	0.104513	0.107215	0.109679	0.111770	0.107316	0.105913	0.111101
2230	0.108993	0.112578	0.106616	0.105486	0.107968	0.108646	0.108961	0.111194	0.111432	0.106883
2240	0.095642	0.105772	0.106902	0.102469	0.111743	0.112109	0.109640	0.107667	0.106623	0.109671
2250	0.099962	0.103808	0.100843	0.104750	0.108550	0.109939	0.113151	0.108713	0.107077	0.111866
2260	0.098516	0.107124	0.109179	0.107312	0.105543	0.105464	0.110318	0.105694	0.109817	0.109163
2270	0.101659	0.108385	0.107080	0.106831	0.107144	0.107754	0.114338	0.110453	0.112155	0.106985
2280	0.100133	0.111504	0.108623	0.102446	0.106043	0.111168	0.110531	0.112319	0.106824	0.106255
2290	0.102100	0.113938	0.104254	0.102418	0.108366	0.109729	0.112101	0.109666	0.106128	0.105002
2300	0.097861	0.112143	0.102981	0.103252	0.104400	0.105714	0.113796	0.109338	0.109334	0.108769
2310	0.102419	0.108976	0.105115	0.105230	0.107996	0.107620	0.109780	0.109140	0.107357	0.107819
2320	0.099813	0.109469	0.109163	0.104655	0.110079	0.111758	0.110454	0.108950	0.108893	0.109782
2330	0.099804	0.111255	0.102432	0.104134	0.106791	0.106624	0.106118	0.109649	0.107036	0.105378
2340	0.103523	0.107415	0.101525	0.105029	0.106968	0.105691	0.109642	0.108494	0.110888	0.108949
2350	0.100494	0.109343	0.105518	0.100812	0.110291	0.111129	0.115222	0.111061	0.109732	0.111180
2360	0.100176	0.111441	0.100964	0.107730	0.106910	0.103937	0.112038	0.106555	0.109408	0.106860
2370	0.096339	0.109008	0.105423	0.101127	0.104406	0.105745	0.107845	0.110145	0.111734	0.104913
2380	0.097634	0.105358	0.103049	0.102890	0.109674	0.107058	0.109990	0.110226	0.112403	0.108053
2390	0.099785	0.110124	0.098809	0.100719	0.108483	0.108463	0.112338	0.107069	0.110643	0.109776
2400	0.096809	0.109565	0.102589	0.104927	0.105174	0.106547	0.110145	0.112357	0.109747	0.106168
2410	0.097203	0.105293	0.102195	0.103740	0.110442	0.106328	0.110086	0.109912	0.108954	0.106368
2420	0.099818	0.106528	0.101563	0.106924	0.104933	0.107105	0.106908	0.108536	0.109186	0.110185
2430	0.098350	0.111418	0.096120	0.104502	0.108730	0.106536	0.104059	0.109805	0.108266	0.104110
2440	0.100330	0.106502	0.101294	0.100288	0.108005	0.110333	0.110519	0.110984	0.110250	0.107490
2450	0.094414	0.108759	0.095268	0.101770	0.107144	0.107924	0.104917	0.109871	0.103829	0.105902
2460	0.098236	0.106576	0.097280	0.101995	0.111545	0.102840	0.108721	0.111780	0.105931	0.108533
2470	0.096502	0.104567	0.101421	0.098079	0.107659	0.106702	0.107222	0.105371	0.108324	0.104789
2480	0.091169	0.108115	0.101118	0.096886	0.105168	0.107534	0.107465	0.108571	0.111544	0.106891
