T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
850	0.172662	0.168465	0.163869	0.168865	0.165867	0.159273	0.163569	0.159872	0.177458	0.152178
860	0.157774	0.172062	0.164968	0.162970	0.168565	0.149780	0.175460	0.168665	0.163070	0.155576
870	0.156675	0.170763	0.153777	0.167066	0.169165	0.159772	0.169365	0.163269	0.161871	0.148781
880	0.167766	0.174161	0.164568	0.167966	0.165767	0.150779	0.172162	0.164768	0.166567	0.154976
890	0.161970	0.167066	0.156875	0.173062	0.162470	0.150679	0.176859	0.166167	0.162570	0.152278
900	0.159472	0.165368	0.161271	0.167266	0.160971	0.156375	0.167866	0.161371	0.168565	0.154376
910	0.167966	0.170064	0.158573	0.165767	0.165068	0.156575	0.169464	0.166767	0.171163	0.156375
920	0.155376	0.174460	0.155875	0.167766	0.168465	0.145084	0.164369	0.163169	0.168665	0.154576
930	0.154376	0.175959	0.165667	0.171663	0.169764	0.158673	0.166267	0.168066	0.162070	0.158873
940	0.155276	0.174261	0.163969	0.170963	0.161771	0.153377	0.165068	0.163469	0.162670	0.150679
950	0.155076	0.168965	0.159572	0.173361	0.166667	0.158673	0.164069	0.171863	0.163669	0.152778
960	0.159173	0.179656	0.165667	0.169864	0.169664	0.158273	0.154077	0.165368	0.166267	0.146083
970	0.155076	0.171163	0.161171	0.166667	0.164968	0.160771	0.157274	0.163469	0.166867	0.152778
980	0.165068	0.173161	0.169365	0.177858	0.167466	0.164269	0.158273	0.165068	0.166567	0.150679
990	0.158173	0.166567	0.165568	0.167166	0.161771	0.154177	0.160472	0.159373	0.162170	0.159872
1000	0.155376	0.173062	0.157974	0.166167	0.168865	0.156475	0.161671	0.167866	0.154976	0.144484
1010	0.159273	0.168965	0.164668	0.168465	0.165767	0.151479	0.157174	0.161171	0.152878	0.147582
1020	0.151179	0.160771	0.167266	0.169265	0.165867	0.158173	0.154576	0.164369	0.159772	0.151179
1030	0.150480	0.167466	0.160671	0.166567	0.163070	0.152278	0.159273	0.156974	0.162270	0.149181
1040	0.159472	0.164868	0.166966	0.158473	0.154576	0.153078	0.157074	0.159872	0.157974	0.142886
1050	0.149680	0.156875	0.166767	0.161271	0.161171	0.157274	0.155675	0.161471	0.159273	0.149380
1060	0.150280	0.155775	0.162270	0.164968	0.162370	0.155775	0.169864	0.163969	0.152078	0.151179
1070	0.158673	0.170763	0.166667	0.158473	0.153877	0.151179	0.162570	0.154576	0.155975	0.151079
1080	0.158473	0.157974	0.173361	0.165268	0.154277	0.157674	0.163969	0.152778	0.163969	0.153377
1090	0.158573	0.169564	0.159472	0.163869	0.149580	0.152578	0.164968	0.163769	0.158473	0.156675
1100	0.161271	0.160472	0.165268	0.162770	0.155875	0.153377	0.156375	0.166567	0.160072	0.158173
1110	0.161571	0.160871	0.159872	0.158673	0.159273	0.155376	0.157074	0.164568	0.164568	0.151179
1120	0.155276	0.165468	0.154277	0.162870	0.152278	0.158074	0.157674	0.161970	0.167166	0.157874
1130	0.168665	0.170663	0.160372	0.163569	0.155176	0.156175	0.156775	0.161970	0.164768	0.153977
1140	0.162970	0.166067	0.156375	0.161171	0.154876	0.161271	0.159472	0.157374	0.158873	0.158273
1150	0.161871	0.163869	0.161771	0.157374	0.157374	0.156675	0.166367	0.166867	0.163569	0.149980
1160	0.168265	0.163969	0.149480	0.163969	0.155076	0.151579	0.163869	0.166067	0.161271	0.156675
1170	0.173062	0.172162	0.155675	0.164269	0.154476	0.155675	0.159872	0.156275	0.158173	0.154277
1180	0.167066	0.170464	0.159972	0.151379	0.153577	0.152778	0.153078	0.157574	0.158173	0.154876
1190	0.168665	0.165068	0.152878	0.159572	0.150480	0.150779	0.154976	0.155476	0.164369	0.155675
1200	0.174760	0.161671	0.154476	0.158173	0.148981	0.153277	0.163070	0.162170	0.162370	0.163369
1210	0.170264	0.166467	0.148881	0.162370	0.152278	0.151079	0.163169	0.158273	0.166567	0.160272
1220	0.172862	0.173361	0.146383	0.159972	0.152078	0.162870	0.161471	0.160272	0.161171	0.147082
