T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1400	0.132564	0.121286	0.156396	0.119031	0.102804	0.118666	0.135543	0.157075	0.151368	0.134133
1410	0.140524	0.114381	0.156887	0.118415	0.100668	0.118843	0.131654	0.153784	0.156548	0.137384
1420	0.137788	0.119233	0.151567	0.121338	0.099070	0.121474	0.124973	0.148533	0.150994	0.135830
1430	0.134488	0.118547	0.153039	0.114301	0.097943	0.119700	0.131088	0.148882	0.155300	0.131825
1440	0.139051	0.109872	0.157772	0.119815	0.100286	0.125473	0.128246	0.148491	0.155646	0.132677
1450	0.135210	0.115631	0.150339	0.117505	0.098171	0.122054	0.127026	0.143821	0.153301	0.137215
1460	0.133719	0.110870	0.157300	0.113831	0.097725	0.124488	0.127451	0.145433	0.156827	0.129253
1470	0.135620	0.114064	0.157900	0.119926	0.095496	0.125479	0.127166	0.145948	0.148763	0.130271
1480	0.131813	0.116136	0.152030	0.116495	0.096888	0.121082	0.125556	0.149191	0.150490	0.132045
1490	0.138364	0.115276	0.156238	0.120171	0.097153	0.116471	0.129750	0.146109	0.156467	0.136261
1500	0.133024	0.110693	0.150978	0.118398	0.098088	0.117645	0.124223	0.143040	0.149586	0.135827
1510	0.136928	0.110583	0.156684	0.116401	0.095494	0.118551	0.122198	0.147465	0.148816	0.127829
1520	0.135629	0.112175	0.154436	0.115388	0.089729	0.118047	0.121522	0.148384	0.152704	0.131141
1530	0.127437	0.110385	0.154213	0.112655	0.093964	0.118063	0.124215	0.147094	0.147059	0.133202
1540	0.135048	0.113104	0.158118	0.112263	0.089248	0.121869	0.121943	0.144270	0.145951	0.127906
1550	0.131578	0.111039	0.158116	0.111728	0.094049	0.118146	0.123597	0.147303	0.154409	0.125720
1560	0.128003	0.112351	0.150238	0.113095	0.095900	0.118098	0.122062	0.136777	0.145844	0.129720
1570	0.129426	0.102829	0.150237	0.112134	0.096795	0.119969	0.121627	0.142369	0.143338	0.124846
1580	0.134998	0.105085	0.152849	0.113323	0.091760	0.114240	0.119820	0.142721	0.150291	0.127008
1590	0.134630	0.106390	0.146636	0.112061	0.093531	0.114891	0.119661	0.139045	0.143366	0.128316
1600	0.128914	0.105564	0.147268	0.108929	0.094903	0.111584	0.120153	0.142908	0.150912	0.125376
1610	0.133442	0.104911	0.149562	0.107679	0.093440	0.116548	0.114643	0.142325	0.147769	0.122632
1620	0.132679	0.104248	0.154349	0.106058	0.094049	0.110804	0.119133	0.137169	0.152357	0.122870
1630	0.130125	0.109210	0.152258	0.110771	0.091934	0.116749	0.117983	0.135401	0.149691	0.118921
1640	0.135627	0.100753	0.148199	0.102186	0.094561	0.113019	0.118774	0.134552	0.148847	0.120282
1650	0.132494	0.102563	0.150641	0.104917	0.094493	0.111445	0.115800	0.136448	0.144805	0.117653
1660	0.124260	0.104171	0.147513	0.106225	0.092322	0.111802	0.119438	0.134503	0.150500	0.125272
1670	0.129802	0.101706	0.152163	0.111449	0.087224	0.115565	0.113467	0.133187	0.150528	0.120642
1680	0.127185	0.103214	0.152267	0.103336	0.088548	0.106720	0.110371	0.130494	0.144058	0.123895
1690	0.124946	0.102307	0.149397	0.108167	0.093053	0.111742	0.109589	0.134962	0.152547	0.118458
1700	0.127339	0.105712	0.149828	0.103848	0.095161	0.110217	0.114764	0.134112	0.143485	0.120482
1710	0.130468	0.101662	0.148792	0.105191	0.089491	0.107083	0.110588	0.126990	0.146740	0.121049
1720	0.125478	0.100953	0.154573	0.103685	0.090320	0.106551	0.110415	0.129357	0.145120	0.116842
1730	0.124908	0.103564	0.148856	0.103637	0.091342	0.106931	0.110300	0.124836	0.141832	0.119407
1740	0.122524	0.104351	0.148813	0.099916	0.089457	0.111715	0.115434	0.128569	0.141634	0.121371
1750	0.124977	0.100709	0.146375	0.096139	0.091120	0.110508	0.115197	0.128621	0.141202	0.122836
1760	0.124994	0.097282	0.149297	0.100528	0.089652	0.109570	0.111466	0.127230	0.147261	0.119655
1770	0.124755	0.098276	0.149537	0.099463	0.090532	0.104426	0.111528	0.123259	0.135620	0.115868
1780	0.122528	0.101475	0.145414	0.098396	0.093142	0.106334	0.112840	0.123738	0.141238	0.119598
1790	0.119275	0.101274	0.141706	0.102328	0.090988	0.106123	0.114070	0.118458	0.142523	0.112879
1800	0.119827	0.098739	0.145550	0.103359	0.088546	0.106739	0.112072	0.120282	0.141412	0.117840
1810	0.122447	0.097493	0.149829	0.098862	0.090079	0.105197	0.111876	0.117372	0.134071	0.119868
1820	0.124120	0.099704	0.148305	0.096516	0.091646	0.108213	0.111562	0.118279	0.139808	0.119706
1830	0.125579	0.097392	0.142344	0.100619	0.092775	0.108312	0.112567	0.118458	0.141224	0.112910
1840	0.121001	0.095374	0.142967	0.096690	0.092255	0.102387	0.110435	0.117759	0.141406	0.114302
1850	0.122006	0.099897	0.142725	0.100866	0.093021	0.107318	0.117913	0.118049	0.137810	0.116803
1860	0.121848	0.097057	0.147604	0.099787	0.089932	0.102791	0.115362	0.120903	0.138518	0.113264
1870	0.124520	0.096039	0.146229	0.096127	0.093635	0.100430	0.107989	0.119445	0.134770	0.114002
