T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1560	0.158546	0.176218	0.148562	0.177616	0.145966	0.178315	0.172125	0.164836	0.174121	0.123003
1570	0.163039	0.165335	0.145268	0.172724	0.133586	0.174022	0.169928	0.162839	0.166334	0.127696
1580	0.172424	0.166633	0.136681	0.173922	0.129892	0.169030	0.176018	0.160643	0.175819	0.126098
1590	0.161042	0.163239	0.134385	0.169129	0.138478	0.173423	0.172125	0.160343	0.170927	0.120008
1600	0.176018	0.173223	0.140875	0.163339	0.126498	0.162041	0.169728	0.155851	0.169928	0.120507
1610	0.175719	0.174421	0.147464	0.174321	0.127196	0.163339	0.175220	0.150759	0.170827	0.122204
1620	0.165735	0.178215	0.155551	0.171126	0.109525	0.171925	0.170827	0.157348	0.166434	0.121006
1630	0.166334	0.179113	0.156550	0.173622	0.117812	0.167332	0.177815	0.150559	0.168431	0.112720
1640	0.162540	0.176118	0.160643	0.167332	0.109824	0.170827	0.167632	0.154752	0.165735	0.125899
1650	0.165435	0.184904	0.151358	0.171426	0.115915	0.177216	0.170327	0.142472	0.155651	0.121905
1660	0.165435	0.178015	0.160244	0.166933	0.108027	0.174720	0.170128	0.153055	0.160343	0.120607
1670	0.171026	0.180411	0.157149	0.170727	0.112720	0.190296	0.166134	0.150759	0.151657	0.132688
1680	0.158446	0.168630	0.153954	0.170527	0.113618	0.176518	0.163838	0.153155	0.159245	0.133087
1690	0.164637	0.181909	0.154653	0.170727	0.123103	0.160843	0.173722	0.140276	0.164237	0.123802
1700	0.162440	0.173622	0.166034	0.177117	0.107428	0.151258	0.154952	0.142073	0.157448	0.126897
1710	0.167232	0.168231	0.169629	0.175819	0.110823	0.164836	0.165036	0.143071	0.155152	0.123403
1720	0.158446	0.169329	0.153954	0.171126	0.115815	0.160144	0.152955	0.142472	0.158846	0.118510
1730	0.159245	0.172624	0.154752	0.168431	0.118411	0.159645	0.145367	0.141673	0.156949	0.117911
1740	0.156949	0.168431	0.157548	0.180212	0.112320	0.156649	0.154453	0.147364	0.168031	0.127596
1750	0.154153	0.177117	0.172724	0.174720	0.116214	0.152556	0.151458	0.145268	0.168830	0.123602
1760	0.157248	0.181809	0.167831	0.168431	0.123602	0.158047	0.159046	0.147264	0.156649	0.132388
1770	0.149860	0.181909	0.163638	0.164637	0.125899	0.157847	0.152456	0.146765	0.163039	0.140375
1780	0.160443	0.185503	0.168331	0.154752	0.117512	0.156949	0.155052	0.146366	0.160942	0.126398
1790	0.159445	0.184605	0.161941	0.165335	0.115915	0.149361	0.151657	0.151757	0.164038	0.133387
1800	0.155651	0.189597	0.164936	0.166534	0.120407	0.142572	0.152157	0.151757	0.166334	0.125499
1810	0.149960	0.174321	0.158746	0.155152	0.123902	0.151757	0.155851	0.143071	0.159944	0.118111
1820	0.150859	0.182308	0.162041	0.161741	0.121506	0.151158	0.156550	0.134585	0.169429	0.115615
1830	0.152356	0.181510	0.165036	0.163738	0.130292	0.146466	0.147963	0.142971	0.166334	0.117612
1840	0.151857	0.171026	0.157847	0.161042	0.132688	0.150759	0.146366	0.147963	0.159145	0.119209
1850	0.151058	0.176917	0.164237	0.163339	0.131190	0.144868	0.138778	0.138978	0.162440	0.120008
1860	0.162440	0.179812	0.176318	0.163239	0.141873	0.151558	0.139177	0.137979	0.152556	0.123103
1870	0.147065	0.172624	0.162939	0.155052	0.143371	0.161741	0.141174	0.143470	0.151857	0.120407
1880	0.153954	0.178714	0.169229	0.165935	0.150659	0.160743	0.145168	0.142372	0.163838	0.128195
1890	0.160244	0.173722	0.180711	0.160743	0.149461	0.163239	0.149960	0.134085	0.166534	0.130092
1900	0.169329	0.172524	0.176318	0.166234	0.151258	0.151757	0.141074	0.132887	0.159245	0.122804
1910	0.152855	0.177117	0.160443	0.146266	0.158247	0.149561	0.135783	0.138179	0.153754	0.123403
1920	0.151258	0.176518	0.172724	0.149960	0.145767	0.152656	0.148263	0.141773	0.165236	0.122903
1930	0.149960	0.172624	0.164836	0.156949	0.139876	0.154054	0.130491	0.141673	0.166933	0.121206
1940	0.152256	0.172823	0.174321	0.157348	0.144069	0.148762	0.135284	0.140475	0.169129	0.122404
1950	0.164637	0.160843	0.183407	0.148862	0.153854	0.151857	0.136082	0.133686	0.179213	0.125499
1960	0.152456	0.166434	0.175519	0.155651	0.148762	0.158347	0.126597	0.132089	0.177216	0.128095
1970	0.154153	0.168930	0.176118	0.145268	0.154952	0.156350	0.122204	0.139077	0.178415	0.126997
1980	0.151857	0.170128	0.180112	0.147963	0.162839	0.148562	0.138778	0.135184	0.188698	0.126697
1990	0.155052	0.166434	0.187001	0.146466	0.157648	0.152855	0.141873	0.124700	0.173822	0.130192
2000	0.163838	0.165435	0.187700	0.136581	0.159345	0.160144	0.138379	0.128295	0.170727	0.139876
2010	0.152157	0.173123	0.190196	0.137280	0.160044	0.157348	0.142871	0.125399	0.179513	0.133686
2020	0.157248	0.180112	0.185004	0.140475	0.157748	0.155851	0.144469	0.131989	0.189197	0.138878
2030	0.153454	0.174920	0.169429	0.137280	0.165635	0.154253	0.137480	0.142772	0.185204	0.129493
2040	0.154553	0.176018	0.162640	0.137979	0.165635	0.155451	0.131689	0.149062	0.188698	0.133786
2050	0.152057	0.182907	0.163838	0.141973	0.182508	0.152955	0.138678	0.152356	0.190595	0.138678
2060	0.155351	0.172125	0.168131	0.145068	0.184205	0.147963	0.131689	0.142372	0.190595	0.137181
2070	0.155950	0.176418	0.171426	0.144768	0.183806	0.148762	0.145966	0.145667	0.197684	0.140375
2080	0.149161	0.178814	0.169129	0.144169	0.183307	0.155351	0.145767	0.143371	0.195088	0.132488
2090	0.153854	0.166633	0.174121	0.145867	0.171326	0.155052	0.135883	0.148562	0.187999	0.136282
2100	0.153654	0.161342	0.179912	0.144269	0.173522	0.155551	0.137780	0.141673	0.192692	0.126897
2110	0.143271	0.170527	0.183806	0.145966	0.181809	0.163638	0.131989	0.142073	0.183706	0.126997
2120	0.148862	0.166833	0.169529	0.153255	0.193590	0.156050	0.141374	0.134585	0.179113	0.129593
2130	0.148562	0.172724	0.172724	0.148862	0.190795	0.168231	0.135184	0.137780	0.187800	0.127796
2140	0.143570	0.162740	0.166034	0.155950	0.196785	0.160144	0.134385	0.142871	0.184405	0.137979
