T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
780	0.004849	0.003972	0.006136	0.002320	0.010127	0.006727	0.005393	0.006044	0.009121	0.006204
790	0.003552	0.004841	0.008863	0.003041	0.007933	0.006450	0.006736	0.004424	0.008040	0.005807
800	0.003808	0.003424	0.009600	0.003920	0.007146	0.006668	0.005533	0.003892	0.009851	0.004834
810	0.003763	0.004317	0.007683	0.003847	0.007614	0.007628	0.005710	0.003987	0.010353	0.004755
820	0.003059	0.004477	0.008267	0.004003	0.005217	0.007151	0.004532	0.003288	0.010799	0.005579
830	0.003332	0.004834	0.008151	0.004982	0.005632	0.007889	0.005081	0.003818	0.016320	0.004173
840	0.001793	0.002884	0.007520	0.006193	0.005480	0.007217	0.004111	0.003725	0.015216	0.004061
850	0.002158	0.004521	0.006962	0.005882	0.007003	0.006978	0.002872	0.003290	0.016265	0.004341
860	0.002019	0.003135	0.007803	0.004463	0.005746	0.006415	0.003190	0.003308	0.016684	0.004348
870	0.002676	0.003435	0.007391	0.002488	0.008017	0.006371	0.002503	0.005467	0.020060	0.006252
880	0.002938	0.003010	0.010079	0.004057	0.006354	0.006741	0.002238	0.005996	0.022573	0.005279
890	0.004113	0.003974	0.010492	0.004844	0.006863	0.006884	0.001005	0.005456	0.022549	0.005453
900	0.003686	0.003775	0.012419	0.004468	0.005340	0.007459	0.000440	0.006252	0.021509	0.006332
910	0.003434	0.005415	0.010727	0.003818	0.008216	0.006813	0.000893	0.007976	0.016574	0.007666
920	0.002587	0.004633	0.009289	0.004048	0.010397	0.008046	0.001175	0.007421	0.018289	0.007408
930	0.001940	0.003252	0.009583	0.004103	0.009567	0.008612	0.001052	0.008385	0.015890	0.006248
940	0.002207	0.004300	0.008147	0.004020	0.011187	0.007205	0.001351	0.011621	0.014899	0.004241
950	0.003204	0.005566	0.008968	0.005388	0.009790	0.007396	0.001573	0.010944	0.013854	0.003154
960	0.002974	0.005801	0.008147	0.006345	0.008015	0.005439	0.001910	0.010738	0.014740	0.002295
970	0.003826	0.005559	0.006608	0.007373	0.008039	0.008149	0.002024	0.008429	0.016110	0.002213
980	0.004474	0.007833	0.004528	0.005597	0.010390	0.010084	0.003154	0.006158	0.012390	0.002902
990	0.004225	0.009117	0.004156	0.004833	0.013601	0.009445	0.003528	0.004677	0.010618	0.003152
1000	0.005841	0.010997	0.003469	0.006980	0.015092	0.011387	0.003132	0.004423	0.013038	0.003911
1010	0.008372	0.011690	0.003187	0.008887	0.014876	0.015271	0.003098	0.004712	0.008871	0.004615
1020	0.006484	0.011534	0.002677	0.010846	0.014713	0.018294	0.003033	0.006693	0.010888	0.004448
1030	0.005278	0.010740	0.001290	0.006854	0.015013	0.015371	0.003197	0.007925	0.011423	0.003959
1040	0.006554	0.008809	0.001013	0.005741	0.012682	0.014139	0.005098	0.007919	0.013209	0.003980
1050	0.007164	0.009813	0.001123	0.004998	0.014410	0.010909	0.003389	0.007929	0.010442	0.004949
1060	0.007468	0.009006	0.000804	0.005794	0.018228	0.012581	0.002751	0.008474	0.012776	0.004680
1070	0.006417	0.009485	0.001698	0.005254	0.017700	0.008981	0.002863	0.006728	0.011165	0.005814
1080	0.006857	0.009492	0.001611	0.007529	0.019741	0.006365	0.002742	0.008977	0.012139	0.004777
1090	0.006424	0.007524	0.001633	0.010801	0.016093	0.007140	0.002628	0.008507	0.009171	0.004633
1100	0.004243	0.004902	0.001881	0.010425	0.013226	0.007796	0.002497	0.011254	0.011901	0.004248
1110	0.004514	0.003955	0.002372	0.009417	0.014550	0.007671	0.001866	0.012037	0.010344	0.002643
1120	0.005262	0.004293	0.003235	0.006655	0.016925	0.005943	0.001405	0.009921	0.012125	0.001826
1130	0.005139	0.005172	0.004108	0.006537	0.018025	0.004311	0.001477	0.009378	0.012364	0.002429
1140	0.006436	0.004040	0.003256	0.005788	0.016850	0.004304	0.001022	0.006528	0.010860	0.002600
1150	0.006938	0.003441	0.003755	0.003792	0.015263	0.004678	0.001269	0.007887	0.009683	0.002652
1160	0.005549	0.004142	0.002798	0.003500	0.013956	0.004310	0.001878	0.006959	0.009232	0.003183
1170	0.005088	0.004514	0.004400	0.003457	0.012228	0.003781	0.002490	0.007182	0.008400	0.004054
1180	0.004961	0.004333	0.004708	0.002757	0.012568	0.002698	0.003279	0.006382	0.005673	0.003469
1190	0.004230	0.003128	0.004468	0.003889	0.013779	0.002727	0.002514	0.008740	0.007250	0.003395
1200	0.004501	0.003411	0.005574	0.004394	0.014058	0.002233	0.003546	0.009112	0.007805	0.004356
1210	0.005182	0.005129	0.005424	0.004608	0.014601	0.004797	0.003058	0.009378	0.007374	0.003406
1220	0.005819	0.007298	0.005404	0.004958	0.018347	0.003934	0.003024	0.009012	0.009295	0.004457
1230	0.006389	0.010820	0.004603	0.004925	0.015355	0.003964	0.003005	0.006453	0.007856	0.006612
1240	0.005547	0.007874	0.004755	0.006736	0.015573	0.003439	0.003448	0.007833	0.007135	0.005969
1250	0.005455	0.010455	0.004674	0.005975	0.018180	0.003301	0.004891	0.006881	0.007357	0.008183
1260	0.006396	0.009778	0.006544	0.007132	0.018178	0.002739	0.004578	0.007621	0.007655	0.007300
1270	0.007112	0.008920	0.005522	0.006070	0.015852	0.002477	0.004746	0.008556	0.008028	0.009638
1280	0.008066	0.007632	0.006446	0.006176	0.015421	0.002402	0.004058	0.009372	0.008397	0.007688
1290	0.006733	0.006956	0.005603	0.007914	0.017459	0.002322	0.004365	0.010299	0.009899	0.007229
1300	0.005440	0.007306	0.006208	0.009888	0.015854	0.002351	0.004602	0.009781	0.007194	0.008689
1310	0.004006	0.008527	0.007309	0.012830	0.017368	0.002117	0.004538	0.008358	0.006089	0.008146
1320	0.004816	0.007869	0.005700	0.012894	0.014498	0.002120	0.005378	0.007336	0.005623	0.010748
1330	0.003274	0.009818	0.004763	0.007955	0.016032	0.003064	0.005477	0.008882	0.004310	0.011225
1340	0.003130	0.014379	0.001480	0.008792	0.014447	0.003696	0.006434	0.010489	0.005880	0.008080
1350	0.004413	0.015711	0.001189	0.012049	0.014148	0.005341	0.005514	0.012339	0.006208	0.008515
1360	0.003153	0.014891	0.001563	0.017729	0.017092	0.005691	0.005788	0.009737	0.005818	0.008435
1370	0.004105	0.013892	0.001423	0.021255	0.015597	0.004040	0.004900	0.013017	0.006779	0.009613
1380	0.006978	0.017240	0.002948	0.018311	0.018669	0.004651	0.003852	0.012283	0.005588	0.010092
1390	0.006775	0.014860	0.002350	0.017060	0.022708	0.003620	0.004180	0.011248	0.005429	0.008948
1400	0.007182	0.012684	0.001442	0.016420	0.018496	0.002898	0.002983	0.008908	0.004937	0.008617
1410	0.006110	0.012698	0.002424	0.014895	0.022530	0.002213	0.002942	0.009017	0.003216	0.007530
1420	0.007405	0.011067	0.003687	0.015255	0.018922	0.001916	0.002896	0.006722	0.003701	0.008104
1430	0.006169	0.011670	0.005250	0.014314	0.016536	0.003296	0.003314	0.008554	0.002655	0.007301
1440	0.006059	0.010280	0.006736	0.012224	0.014308	0.004394	0.004566	0.007092	0.004230	0.007828
1450	0.003617	0.010835	0.007284	0.014168	0.015218	0.004405	0.005079	0.007117	0.004015	0.008731
1460	0.003351	0.010182	0.006161	0.015559	0.012880	0.004053	0.003359	0.007982	0.003905	0.007988
1470	0.003429	0.009049	0.005924	0.018674	0.013337	0.003892	0.004804	0.007291	0.003056	0.007709
1480	0.003575	0.010491	0.005676	0.025144	0.012957	0.005349	0.004905	0.006553	0.001566	0.006341
1490	0.003086	0.008143	0.007357	0.023684	0.015112	0.005970	0.005520	0.007675	0.002278	0.004792
1500	0.004634	0.008781	0.006160	0.025755	0.018991	0.004612	0.006668	0.006623	0.001702	0.004671
1510	0.003824	0.009305	0.006281	0.030362	0.017806	0.003820	0.006286	0.006371	0.002231	0.004759
1520	0.005555	0.006838	0.006428	0.027940	0.022359	0.003881	0.005565	0.005752	0.001210	0.004166
1530	0.005093	0.006277	0.005844	0.026298	0.019196	0.004238	0.009106	0.005952	0.001946	0.002425
1540	0.005161	0.006858	0.006622	0.027783	0.016696	0.004815	0.009880	0.008378	0.004047	0.002365
1550	0.005766	0.004996	0.008057	0.029395	0.016409	0.005752	0.008135	0.010463	0.003666	0.002206
1560	0.007916	0.005494	0.008066	0.034800	0.018062	0.005812	0.009972	0.012728	0.003734	0.002495
1570	0.010388	0.005729	0.007663	0.035403	0.019925	0.006567	0.008844	0.011037	0.005326	0.002211
1580	0.010871	0.006119	0.006143	0.032127	0.020926	0.006714	0.007503	0.010308	0.004611	0.002012
1590	0.011968	0.008261	0.005867	0.036952	0.018715	0.004241	0.007167	0.009225	0.005038	0.001924
1600	0.014184	0.010040	0.006482	0.035895	0.015825	0.004736	0.007623	0.009920	0.004716	0.002823
1610	0.013189	0.010815	0.006220	0.031752	0.013712	0.005366	0.007774	0.010874	0.004483	0.001188
1620	0.012285	0.009565	0.006947	0.033925	0.016165	0.004909	0.009099	0.009255	0.004486	0.001358
1630	0.013619	0.010400	0.006689	0.039623	0.015310	0.003918	0.014579	0.007048	0.004105	0.002162
1640	0.012996	0.008198	0.007572	0.041515	0.016137	0.004840	0.011660	0.007036	0.005101	0.003605
