T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
780	0.516464	0.492740	0.506117	0.486131	0.501174	0.502007	0.513175	0.500198	0.497095	0.500384
790	0.513009	0.495207	0.506900	0.487881	0.499991	0.501156	0.514096	0.495987	0.499097	0.500659
800	0.515027	0.495927	0.505041	0.486195	0.499875	0.500938	0.516262	0.496692	0.496818	0.498931
810	0.517425	0.495483	0.503170	0.487231	0.498856	0.498490	0.519210	0.493799	0.493807	0.498957
820	0.520126	0.495248	0.503414	0.487574	0.501284	0.501179	0.521952	0.495854	0.493951	0.497007
830	0.518292	0.495218	0.502059	0.488551	0.504342	0.501715	0.522438	0.495379	0.493714	0.498908
840	0.517426	0.495500	0.504001	0.486968	0.504260	0.497475	0.521945	0.495766	0.496760	0.497274
850	0.516655	0.495321	0.504462	0.484736	0.504271	0.497401	0.524136	0.496664	0.496215	0.497428
860	0.517980	0.498098	0.506870	0.482890	0.505349	0.498275	0.522241	0.500372	0.496396	0.497141
870	0.517121	0.498618	0.507049	0.485301	0.505077	0.499989	0.523214	0.500140	0.495063	0.495981
880	0.517760	0.499338	0.507128	0.488153	0.506935	0.497932	0.523239	0.501212	0.497824	0.501811
890	0.518356	0.498291	0.505043	0.488006	0.505734	0.496960	0.526699	0.503341	0.497626	0.502827
900	0.519411	0.497155	0.505514	0.487016	0.507766	0.497136	0.528766	0.503572	0.498272	0.501548
910	0.517810	0.498197	0.506301	0.488842	0.505466	0.495932	0.531235	0.506867	0.500754	0.500838
920	0.515299	0.498323	0.508184	0.486965	0.506620	0.496157	0.530813	0.505847	0.498960	0.499255
930	0.516053	0.496873	0.508030	0.487189	0.505707	0.498053	0.532131	0.508578	0.502610	0.500001
940	0.516118	0.497097	0.508927	0.490673	0.503933	0.500469	0.529287	0.511304	0.500324	0.501677
950	0.514300	0.498906	0.508258	0.491010	0.504712	0.501129	0.530497	0.510956	0.503350	0.498586
960	0.511982	0.498898	0.508414	0.493518	0.505944	0.500274	0.528518	0.509837	0.500857	0.500451
970	0.512452	0.498360	0.508082	0.492589	0.504564	0.498243	0.530854	0.510654	0.499774	0.502473
980	0.509018	0.500947	0.504488	0.493033	0.503521	0.500446	0.530378	0.507676	0.499719	0.503432
990	0.505838	0.497317	0.504427	0.495313	0.503645	0.498596	0.529349	0.506156	0.500081	0.503453
1000	0.501899	0.496383	0.502169	0.492055	0.504118	0.497400	0.532462	0.506278	0.501547	0.503285
1010	0.500443	0.496299	0.506128	0.492531	0.505033	0.495579	0.535389	0.502865	0.499004	0.501707
