T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1640	0.247098	0.308723	0.255685	0.327772	0.282384	0.303830	0.206590	0.294423	0.273392	0.213429
1650	0.250939	0.308006	0.253691	0.329193	0.280910	0.302487	0.205917	0.289846	0.274783	0.216011
1660	0.247702	0.314029	0.259994	0.327147	0.279140	0.302965	0.203539	0.289733	0.274648	0.217712
1670	0.246379	0.313654	0.260484	0.327916	0.276713	0.307585	0.204658	0.294396	0.271310	0.220695
1680	0.247988	0.315861	0.261985	0.327320	0.273383	0.301728	0.205848	0.304679	0.273797	0.221081
1690	0.248021	0.327762	0.263738	0.328005	0.280196	0.302236	0.207013	0.303947	0.276895	0.222838
1700	0.249218	0.324942	0.265024	0.325535	0.280603	0.302985	0.207134	0.299889	0.275785	0.226053
1710	0.245779	0.326453	0.266205	0.321970	0.278469	0.301156	0.203600	0.298121	0.275151	0.225447
1720	0.246319	0.325364	0.265987	0.324980	0.275582	0.300782	0.203271	0.293310	0.273127	0.222731
1730	0.248315	0.328795	0.268099	0.327774	0.275631	0.306933	0.205097	0.292447	0.275452	0.221934
1740	0.248147	0.331858	0.266636	0.332162	0.278324	0.307146	0.205072	0.290047	0.270311	0.219187
1750	0.252108	0.333590	0.271053	0.330536	0.284443	0.307256	0.206305	0.293133	0.271815	0.219731
1760	0.255423	0.337431	0.272634	0.329214	0.285239	0.310432	0.207199	0.294201	0.275017	0.219578
1770	0.259218	0.331966	0.271895	0.330664	0.284561	0.308315	0.205093	0.301148	0.276094	0.218666
1780	0.257767	0.332725	0.277191	0.331731	0.293004	0.308785	0.207091	0.300905	0.275640	0.214902
1790	0.258891	0.333618	0.272269	0.334866	0.298322	0.305076	0.205509	0.301276	0.271062	0.215938
1800	0.259731	0.335945	0.271062	0.334356	0.304712	0.306070	0.206488	0.299381	0.275468	0.216832
1810	0.263995	0.339894	0.276282	0.338025	0.308541	0.306209	0.209225	0.301623	0.277728	0.218488
1820	0.265733	0.342727	0.272885	0.338887	0.304508	0.305248	0.208569	0.301757	0.274880	0.222010
1830	0.267391	0.337389	0.271285	0.339821	0.304256	0.304286	0.212983	0.306887	0.276403	0.223959
1840	0.268804	0.332342	0.274630	0.341588	0.308098	0.306447	0.213549	0.306120	0.276669	0.220559
1850	0.265237	0.340128	0.272661	0.347558	0.304936	0.310449	0.211497	0.307933	0.279715	0.224433
1860	0.262568	0.344565	0.277468	0.347319	0.307594	0.310718	0.213446	0.314651	0.280672	0.225291
1870	0.265939	0.343990	0.283584	0.351744	0.310434	0.308630	0.217065	0.314077	0.282075	0.224490
1880	0.263471	0.348248	0.288254	0.352097	0.315954	0.314156	0.216190	0.316095	0.287862	0.224050
1890	0.265188	0.354710	0.286963	0.351291	0.324075	0.319750	0.218507	0.312972	0.286173	0.226749
1900	0.265318	0.356408	0.287259	0.352984	0.329080	0.319442	0.212395	0.313621	0.281660	0.227214
1910	0.263943	0.358415	0.293458	0.359100	0.326580	0.323408	0.217463	0.314437	0.282812	0.228329
1920	0.263135	0.360238	0.293825	0.363298	0.330103	0.322936	0.216611	0.321500	0.282785	0.232213
1930	0.267331	0.353588	0.296107	0.366038	0.327836	0.323197	0.217916	0.323451	0.287045	0.231352
1940	0.260077	0.353996	0.299386	0.374015	0.326377	0.327555	0.219640	0.323944	0.286282	0.235265
1950	0.260603	0.354746	0.302051	0.377454	0.332787	0.328069	0.221120	0.323544	0.288833	0.235627
1960	0.259444	0.360247	0.302487	0.381253	0.331368	0.334987	0.223628	0.329433	0.284071	0.237504
1970	0.261876	0.358637	0.300333	0.379011	0.334219	0.343306	0.225093	0.326234	0.284871	0.239346
1980	0.262260	0.351004	0.304092	0.377505	0.332072	0.341483	0.228349	0.330756	0.286065	0.240836
1990	0.260615	0.353618	0.306774	0.373728	0.331505	0.338268	0.229399	0.340187	0.283140	0.241472
2000	0.263988	0.363699	0.312191	0.373766	0.337234	0.338946	0.228180	0.345626	0.285020	0.241231
2010	0.266837	0.361563	0.309003	0.376988	0.342144	0.342374	0.227936	0.351387	0.280196	0.241744
2020	0.269957	0.361973	0.310469	0.382144	0.341901	0.346204	0.232529	0.345591	0.278303	0.242552
2030	0.270107	0.363391	0.312629	0.381239	0.351208	0.349620	0.236127	0.347493	0.278835	0.248000
2040	0.271448	0.369235	0.309875	0.382464	0.349179	0.349751	0.234565	0.345021	0.280823	0.249160
2050	0.267290	0.373484	0.309246	0.383821	0.350577	0.349478	0.241059	0.348722	0.285549	0.251945
2060	0.270386	0.366422	0.310974	0.382178	0.350580	0.347621	0.241424	0.351597	0.283008	0.256201
2070	0.274304	0.376625	0.308792	0.384052	0.354044	0.357164	0.239892	0.360458	0.277223	0.253030
2080	0.278224	0.378605	0.313089	0.377930	0.356248	0.355614	0.237484	0.358793	0.278079	0.255623
2090	0.277526	0.382817	0.319378	0.374999	0.358442	0.361467	0.240509	0.364061	0.283824	0.257105
2100	0.276094	0.381532	0.320957	0.382460	0.364390	0.359711	0.240528	0.359073	0.285164	0.257449
2110	0.279756	0.386908	0.321228	0.385620	0.365882	0.357952	0.236239	0.355265	0.285778	0.258754
2120	0.277807	0.391888	0.321748	0.387182	0.369044	0.362734	0.235753	0.356009	0.285043	0.259742
2130	0.280800	0.388662	0.326721	0.391887	0.367239	0.365494	0.234110	0.360842	0.286469	0.258049
2140	0.283102	0.384531	0.328436	0.394262	0.365538	0.360842	0.234821	0.356529	0.285882	0.258310
2150	0.286882	0.389369	0.327915	0.397936	0.367032	0.360033	0.239075	0.360318	0.283745	0.260916
2160	0.282799	0.380941	0.323026	0.399979	0.360569	0.361949	0.240867	0.361125	0.287733	0.260200
2170	0.280792	0.385337	0.324587	0.393401	0.360245	0.365807	0.243616	0.366052	0.291726	0.263305
2180	0.284059	0.384250	0.326494	0.399369	0.367883	0.366378	0.247015	0.371327	0.290677	0.260918
2190	0.284767	0.384852	0.326732	0.397331	0.367585	0.369188	0.249026	0.376553	0.288142	0.264256
2200	0.292831	0.381303	0.325530	0.395120	0.371035	0.373896	0.252265	0.380050	0.287107	0.262364
2210	0.290123	0.373552	0.325326	0.396098	0.378616	0.373823	0.252262	0.377675	0.291398	0.262301
2220	0.295560	0.373305	0.321195	0.395594	0.378238	0.376870	0.254808	0.389298	0.294450	0.260823
2230	0.296660	0.376406	0.326659	0.398318	0.380998	0.377747	0.256350	0.390218	0.294522	0.261736
2240	0.297215	0.382757	0.329141	0.397102	0.381426	0.378718	0.260354	0.397964	0.295538	0.260574
2250	0.301307	0.388575	0.334549	0.390770	0.374866	0.372347	0.256558	0.409654	0.298921	0.257335
2260	0.305112	0.392328	0.331569	0.391403	0.380165	0.373539	0.258665	0.415322	0.297321	0.258920
2270	0.309985	0.392353	0.329508	0.390316	0.378044	0.379104	0.266823	0.419074	0.297476	0.259416
2280	0.311999	0.389452	0.329891	0.395014	0.383338	0.378808	0.267723	0.416735	0.295692	0.261806
2290	0.307610	0.391072	0.337610	0.401045	0.381446	0.379088	0.266685	0.419537	0.297014	0.264630
2300	0.310875	0.394756	0.339592	0.400958	0.383764	0.376068	0.268261	0.419291	0.299143	0.261205
2310	0.307268	0.396409	0.347468	0.402989	0.386209	0.375743	0.263375	0.424645	0.298470	0.259151
2320	0.306819	0.397281	0.343467	0.404685	0.388165	0.377535	0.255976	0.429681	0.296352	0.260159
2330	0.308478	0.396884	0.345493	0.408510	0.391420	0.381424	0.256559	0.435141	0.294842	0.262138
