T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1260	0.042890	0.045926	0.048368	0.054144	0.039664	0.042167	0.048017	0.042761	0.052466	0.047743
1270	0.042573	0.046377	0.046649	0.054167	0.036191	0.044895	0.045904	0.039482	0.053976	0.046926
1280	0.045310	0.046198	0.045700	0.053276	0.036514	0.041434	0.047866	0.039833	0.055881	0.044747
1290	0.045876	0.043977	0.046971	0.056073	0.039625	0.043899	0.045740	0.043349	0.051857	0.040704
1300	0.046862	0.046370	0.047903	0.053634	0.041943	0.042825	0.047160	0.042564	0.053192	0.043687
1310	0.045866	0.045913	0.045582	0.055204	0.045178	0.044407	0.050266	0.041883	0.053680	0.042849
1320	0.046086	0.050618	0.045815	0.055844	0.041372	0.046333	0.047793	0.042641	0.053188	0.039560
1330	0.044438	0.048473	0.045470	0.054410	0.040534	0.048858	0.048292	0.042645	0.053253	0.040593
1340	0.045058	0.043772	0.043015	0.056014	0.040986	0.047516	0.049844	0.039225	0.051011	0.040783
1350	0.046579	0.045493	0.042928	0.053944	0.040349	0.050797	0.047044	0.045958	0.051276	0.043684
1360	0.046895	0.043231	0.047395	0.056256	0.041078	0.048428	0.045605	0.048044	0.048327	0.044463
1370	0.046963	0.041925	0.047232	0.054383	0.043202	0.050280	0.046449	0.047440	0.049173	0.049146
1380	0.047629	0.038002	0.046856	0.053964	0.046942	0.048829	0.049724	0.046872	0.049287	0.051450
1390	0.045983	0.040132	0.042356	0.054898	0.045639	0.048788	0.048154	0.047770	0.047847	0.050285
1400	0.044126	0.040195	0.039825	0.054431	0.046607	0.047397	0.049729	0.045371	0.050618	0.046377
1410	0.043210	0.041833	0.039396	0.056384	0.046925	0.051364	0.050875	0.047059	0.046982	0.045319
1420	0.048560	0.043833	0.039663	0.054655	0.047587	0.051709	0.047519	0.044456	0.047643	0.044537
1430	0.044288	0.042641	0.040742	0.054716	0.050699	0.049278	0.048517	0.042645	0.047491	0.044832
1440	0.046024	0.043709	0.039792	0.053261	0.048597	0.049802	0.047949	0.040566	0.046856	0.043191
1450	0.046703	0.041087	0.040818	0.053697	0.050309	0.045504	0.046567	0.042931	0.047136	0.046015
1460	0.045914	0.041024	0.043690	0.051447	0.049441	0.045667	0.047770	0.045110	0.048144	0.046012
1470	0.047290	0.039512	0.042200	0.050835	0.048294	0.044782	0.048341	0.039261	0.049053	0.050313
1480	0.047752	0.039230	0.040444	0.049560	0.044342	0.042975	0.048433	0.042618	0.047787	0.049632
1490	0.050110	0.042468	0.043068	0.049992	0.044898	0.044287	0.045015	0.040014	0.044517	0.048168
1500	0.048296	0.042419	0.046525	0.048132	0.044647	0.046589	0.050513	0.041565	0.045644	0.047794
1510	0.049731	0.043346	0.044025	0.048056	0.050276	0.046716	0.049130	0.041026	0.046591	0.046925
