T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1580	0.049810	0.035585	0.035231	0.037728	0.042868	0.037826	0.046987	0.034979	0.034543	0.037794
1590	0.047209	0.031560	0.037677	0.034701	0.041557	0.037041	0.045295	0.035637	0.033527	0.039710
1600	0.050984	0.033108	0.037918	0.033941	0.041735	0.042162	0.041684	0.034039	0.032968	0.036270
1610	0.047390	0.031907	0.035081	0.033718	0.042089	0.042280	0.045643	0.033781	0.032772	0.037600
1620	0.043938	0.033973	0.036811	0.036821	0.040631	0.036864	0.045520	0.038774	0.030259	0.039361
1630	0.038173	0.032297	0.039228	0.034928	0.043261	0.038607	0.045778	0.037868	0.031475	0.041984
1640	0.044518	0.034719	0.038197	0.035987	0.036559	0.038557	0.044504	0.036667	0.037445	0.043506
1650	0.047687	0.036624	0.035029	0.036529	0.039302	0.037432	0.044222	0.038585	0.036084	0.046979
1660	0.041073	0.032475	0.035987	0.028977	0.038232	0.036575	0.043043	0.032318	0.033483	0.042751
1670	0.041983	0.029171	0.031512	0.029277	0.036702	0.040701	0.041864	0.036084	0.033734	0.039991
1680	0.048403	0.032728	0.034767	0.033181	0.037536	0.040631	0.044001	0.035936	0.032984	0.041187
1690	0.043455	0.030245	0.038774	0.034543	0.038146	0.039096	0.038872	0.037207	0.033246	0.037517
1700	0.044987	0.028424	0.040147	0.031512	0.038797	0.033518	0.040466	0.034874	0.030984	0.038489
1710	0.042452	0.030442	0.032802	0.032466	0.032703	0.033392	0.039546	0.035487	0.036036	0.042927
1720	0.045228	0.028142	0.036231	0.037764	0.035480	0.034133	0.042514	0.039731	0.032941	0.046264
1730	0.042470	0.031601	0.031431	0.034620	0.033781	0.033345	0.041983	0.038421	0.034464	0.041442
1740	0.043938	0.035415	0.033246	0.041421	0.038368	0.030757	0.039249	0.038204	0.034468	0.034464
1750	0.042128	0.032044	0.033062	0.036675	0.034774	0.033459	0.042691	0.038473	0.035687	0.037543
1760	0.047447	0.032126	0.036429	0.037656	0.034928	0.033133	0.038872	0.039599	0.034307	0.041743
1770	0.046959	0.037063	0.044746	0.039954	0.033357	0.030488	0.042103	0.036529	0.032466	0.038853
1780	0.046458	0.032000	0.038335	0.035886	0.039467	0.033459	0.038664	0.036135	0.033181	0.033570
1790	0.048959	0.033610	0.040327	0.037291	0.033879	0.037395	0.038315	0.040209	0.038796	0.038473
1800	0.047280	0.033318	0.034514	0.037207	0.030936	0.035384	0.038986	0.036954	0.031337	0.034360
1810	0.048232	0.036233	0.039934	0.033718	0.035384	0.033556	0.042863	0.036559	0.033670	0.038473
1820	0.046423	0.029555	0.039599	0.029843	0.036720	0.035231	0.047213	0.036382	0.029597	0.039386
1830	0.041622	0.038015	0.039386	0.031431	0.032772	0.034464	0.043152	0.031063	0.031431	0.031781
1840	0.045490	0.031119	0.037918	0.031208	0.031382	0.033648	0.038986	0.035487	0.036577	0.032388
1850	0.045720	0.033692	0.036529	0.040277	0.032079	0.032249	0.042633	0.034307	0.035077	0.038152
1860	0.040588	0.034133	0.031075	0.038284	0.034970	0.032297	0.040897	0.036575	0.035279	0.035536
1870	0.042505	0.036084	0.038058	0.032079	0.030119	0.036036	0.038068	0.035384	0.035632	0.037253
1880	0.044657	0.032343	0.035029	0.029745	0.037291	0.032217	0.041921	0.037237	0.030839	0.041613
1890	0.044001	0.035784	0.035536	0.035687	0.034767	0.033508	0.037956	0.042457	0.035015	0.036864
1900	0.041564	0.034133	0.031734	0.034928	0.038986	0.037868	0.041016	0.041320	0.032603	0.039118
1910	0.041500	0.033483	0.031954	0.030204	0.035335	0.036382	0.046325	0.039228	0.036084	0.038058
1920	0.043266	0.034656	0.037253	0.033439	0.037587	0.036333	0.040209	0.042280	0.035830	0.037868
1930	0.041503	0.036966	0.037007	0.030851	0.036915	0.038806	0.039014	0.035331	0.034339	0.036811
1940	0.042556	0.034610	0.034452	0.033734	0.034970	0.037445	0.038692	0.036626	0.033274	0.036720
1950	0.041864	0.034247	0.037302	0.032343	0.034670	0.032418	0.042399	0.039599	0.031161	0.039174
1960	0.038753	0.035981	0.033941	0.036084	0.035231	0.035060	0.039567	0.040686	0.031826	0.037462
