T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1880	0.290210	0.394225	0.355172	0.379909	0.258659	0.357431	0.348034	0.383056	0.407296	0.332092
1890	0.285973	0.394873	0.351155	0.381517	0.253844	0.361628	0.347653	0.384496	0.409588	0.333859
1900	0.291059	0.389113	0.351941	0.385775	0.254581	0.360937	0.346605	0.380836	0.411482	0.330659
1910	0.287476	0.388268	0.346751	0.383186	0.256316	0.359204	0.346184	0.381508	0.407288	0.331994
1920	0.283497	0.387776	0.345932	0.388326	0.260883	0.355880	0.341331	0.378249	0.410356	0.337167
1930	0.284262	0.386104	0.345179	0.388550	0.257994	0.362391	0.341533	0.380332	0.408318	0.332351
1940	0.274488	0.381759	0.345508	0.386557	0.259844	0.355375	0.335507	0.383229	0.401731	0.332146
1950	0.278285	0.378389	0.337794	0.385910	0.256214	0.355214	0.333743	0.387033	0.397968	0.335456
1960	0.284961	0.379039	0.343902	0.383929	0.261092	0.359925	0.332118	0.387836	0.400452	0.332552
1970	0.282431	0.385989	0.346759	0.380600	0.262228	0.356653	0.330667	0.388126	0.408607	0.333441
1980	0.279653	0.384881	0.346550	0.381619	0.261309	0.358539	0.330227	0.386248	0.398553	0.335350
1990	0.280334	0.387185	0.347745	0.381506	0.253715	0.354732	0.333267	0.388216	0.400278	0.332871
2000	0.275008	0.390298	0.343687	0.379107	0.251494	0.353461	0.331325	0.387863	0.397518	0.334587
2010	0.278010	0.385286	0.346013	0.375633	0.258573	0.357854	0.334794	0.385866	0.394883	0.336841
2020	0.276135	0.384742	0.348063	0.385478	0.251820	0.362813	0.337425	0.387027	0.393182	0.335036
2030	0.283884	0.382338	0.345617	0.386324	0.251862	0.362932	0.337350	0.384783	0.392078	0.327544
2040	0.288784	0.384971	0.349461	0.382667	0.253483	0.353766	0.336400	0.387042	0.389614	0.328713
2050	0.288996	0.386196	0.352657	0.378472	0.266994	0.351530	0.340364	0.396394	0.388493	0.329941
2060	0.295974	0.375735	0.350866	0.377870	0.275611	0.364836	0.342320	0.396749	0.386354	0.330833
2070	0.305240	0.370494	0.349521	0.375666	0.266291	0.362834	0.344925	0.398317	0.385030	0.328673
2080	0.308837	0.371841	0.348317	0.373869	0.257977	0.363347	0.345879	0.394762	0.382018	0.331388
2090	0.314636	0.373461	0.351968	0.374269	0.260357	0.369073	0.346261	0.388918	0.383092	0.328923
2100	0.308084	0.368037	0.353096	0.372523	0.265284	0.364025	0.345156	0.386540	0.376419	0.327774
2110	0.319102	0.364733	0.347302	0.376242	0.270687	0.359019	0.347731	0.388163	0.376714	0.326959
2120	0.313370	0.364515	0.348456	0.377485	0.264771	0.357266	0.348902	0.385381	0.372662	0.327660
2130	0.310743	0.368892	0.345698	0.372096	0.274257	0.360804	0.352202	0.388813	0.373271	0.325678
2140	0.316850	0.363099	0.343772	0.368649	0.278081	0.354576	0.352967	0.390237	0.371528	0.328251
2150	0.318157	0.367410	0.342655	0.369210	0.270904	0.355322	0.353372	0.390536	0.372449	0.330142
2160	0.316133	0.364378	0.339445	0.367740	0.280397	0.354481	0.348658	0.390661	0.374146	0.327727
2170	0.315611	0.366817	0.336328	0.373130	0.278363	0.358537	0.348126	0.392670	0.368884	0.327069
2180	0.316474	0.370458	0.335043	0.373711	0.281015	0.356546	0.349718	0.396027	0.368464	0.329505
2190	0.314104	0.371097	0.337479	0.381756	0.283314	0.354530	0.344362	0.395760	0.373194	0.327913
2200	0.313210	0.375311	0.333508	0.388273	0.274790	0.351687	0.342276	0.395360	0.374640	0.325092
2210	0.312466	0.378798	0.326513	0.386002	0.280341	0.355344	0.342256	0.400904	0.373840	0.326439
2220	0.314805	0.375726	0.330089	0.390155	0.277624	0.359193	0.343914	0.403096	0.370904	0.328991
2230	0.315195	0.371592	0.331871	0.390843	0.272139	0.360146	0.343041	0.404248	0.370600	0.328310
2240	0.311582	0.370574	0.332094	0.395550	0.278530	0.356702	0.347395	0.399409	0.369915	0.325755
2250	0.314155	0.370017	0.331895	0.397469	0.279804	0.353242	0.345362	0.397980	0.366487	0.320134
2260	0.318460	0.360012	0.330887	0.395175	0.271569	0.349826	0.349575	0.397905	0.370968	0.322942
2270	0.322290	0.358375	0.329663	0.394543	0.263136	0.353453	0.347604	0.399191	0.370417	0.317925
2280	0.323240	0.353877	0.323170	0.389872	0.267965	0.351985	0.345979	0.399117	0.369136	0.316775
2290	0.325450	0.347830	0.320742	0.384600	0.272550	0.355519	0.341492	0.402377	0.370233	0.319654
2300	0.326513	0.342378	0.323064	0.387052	0.266952	0.360931	0.343038	0.402063	0.364004	0.325453
2310	0.323580	0.341295	0.323348	0.392278	0.262231	0.355861	0.340189	0.406323	0.360622	0.326944
2320	0.321502	0.338356	0.315359	0.391046	0.259747	0.354459	0.341646	0.405629	0.359824	0.325258
