T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1110	0.094106	0.031106	0.060663	0.034704	0.083343	0.040299	0.038649	0.042982	0.048399	0.036321
1120	0.099281	0.028450	0.059585	0.037304	0.082970	0.036555	0.043234	0.046023	0.049596	0.029188
1130	0.096326	0.028585	0.047873	0.031126	0.082484	0.037049	0.044201	0.051520	0.046500	0.025940
1140	0.096454	0.030755	0.044597	0.031094	0.078843	0.035849	0.044730	0.042972	0.048541	0.025209
1150	0.095573	0.029518	0.047660	0.033852	0.081008	0.035245	0.044935	0.048116	0.047541	0.027386
1160	0.096041	0.027127	0.044829	0.041702	0.077204	0.033656	0.043054	0.047131	0.052305	0.032321
1170	0.090370	0.030730	0.043210	0.043809	0.079401	0.033987	0.047495	0.039277	0.057269	0.032221
1180	0.085725	0.036351	0.044576	0.047928	0.083031	0.032802	0.048410	0.042008	0.064578	0.033420
1190	0.086086	0.031078	0.051810	0.052860	0.085416	0.030988	0.045990	0.038596	0.066976	0.037603
1200	0.082313	0.031455	0.050980	0.054717	0.080810	0.028287	0.045705	0.037680	0.062604	0.036186
1210	0.080053	0.029510	0.049748	0.053650	0.082977	0.025807	0.042621	0.034990	0.057335	0.037352
1220	0.088217	0.029448	0.046366	0.050131	0.084365	0.033624	0.045258	0.035547	0.049160	0.041740
1230	0.086206	0.025417	0.048365	0.055403	0.082973	0.029534	0.047217	0.033223	0.053819	0.040422
1240	0.087004	0.030599	0.044150	0.057344	0.078865	0.026965	0.051974	0.033398	0.050178	0.040198
1250	0.091476	0.031326	0.054636	0.056318	0.073770	0.024273	0.057994	0.034280	0.050764	0.041185
1260	0.081037	0.032082	0.051418	0.050547	0.072778	0.023658	0.058363	0.032900	0.050790	0.038494
1270	0.080330	0.027422	0.052846	0.050870	0.074090	0.020022	0.055312	0.034082	0.051571	0.038301
1280	0.075071	0.027423	0.057243	0.053872	0.074408	0.018891	0.051741	0.034530	0.060733	0.043136
1290	0.073184	0.035508	0.059991	0.053055	0.073272	0.020001	0.050604	0.023326	0.061279	0.039470
1300	0.073922	0.037978	0.050699	0.053249	0.070865	0.021844	0.053461	0.023945	0.058874	0.042777
1310	0.073551	0.032631	0.047320	0.056872	0.076488	0.020341	0.050213	0.031824	0.061395	0.034352
1320	0.074668	0.031146	0.045565	0.062517	0.076439	0.019489	0.050982	0.029151	0.068218	0.035112
1330	0.073407	0.026961	0.051894	0.062254	0.078815	0.016028	0.045794	0.030189	0.065888	0.029782
1340	0.072885	0.021498	0.052370	0.060138	0.079580	0.017590	0.047464	0.031519	0.060047	0.031114
1350	0.068616	0.026534	0.055597	0.062106	0.079996	0.020252	0.044128	0.031973	0.068968	0.028507
1360	0.070351	0.026281	0.055880	0.062843	0.077537	0.018997	0.038059	0.031937	0.073154	0.037269
1370	0.069015	0.024140	0.051155	0.050562	0.078056	0.015484	0.038169	0.031733	0.067798	0.028159
1380	0.065516	0.027291	0.048366	0.043895	0.080061	0.015374	0.034779	0.028840	0.077962	0.030926
1390	0.065788	0.028750	0.054779	0.047174	0.076743	0.016694	0.039197	0.026932	0.075462	0.029408
1400	0.060204	0.038871	0.060997	0.048193	0.069869	0.018509	0.042473	0.022292	0.087322	0.030509
1410	0.061784	0.040637	0.063153	0.052661	0.066739	0.016783	0.043926	0.019356	0.088401	0.027516
1420	0.053198	0.040800	0.061953	0.061137	0.064145	0.018593	0.040437	0.023221	0.081482	0.028116
1430	0.053301	0.036918	0.058389	0.064728	0.069464	0.019798	0.041360	0.021432	0.075826	0.031228
1440	0.059253	0.040422	0.070945	0.067789	0.065435	0.025755	0.037719	0.021428	0.088804	0.034753
1450	0.060956	0.041715	0.067311	0.064144	0.062979	0.029000	0.037083	0.023500	0.086129	0.041483
1460	0.053592	0.044326	0.059980	0.062480	0.066146	0.025783	0.040943	0.021544	0.087948	0.038157
1470	0.052808	0.048669	0.060090	0.060924	0.064008	0.028150	0.045919	0.018129	0.087963	0.034348
1480	0.054496	0.043259	0.063723	0.061737	0.064701	0.031879	0.040736	0.018677	0.092229	0.038088
1490	0.058002	0.048250	0.061754	0.059819	0.062325	0.031244	0.035406	0.018903	0.085845	0.036606
1500	0.060503	0.044844	0.059719	0.058939	0.057361	0.025417	0.036812	0.019278	0.091393	0.035963
1510	0.065325	0.039264	0.058363	0.065739	0.054998	0.022060	0.036379	0.021247	0.089584	0.035129
1520	0.066689	0.047582	0.058036	0.067477	0.057581	0.020384	0.038301	0.022698	0.089898	0.035202
1530	0.066223	0.044949	0.058311	0.078051	0.058565	0.018123	0.040523	0.021960	0.088201	0.035264
1540	0.069667	0.046972	0.058020	0.079285	0.057888	0.016748	0.041546	0.023376	0.088315	0.034664
1550	0.070050	0.038940	0.058034	0.086192	0.059261	0.024221	0.036269	0.022227	0.094754	0.036134
1560	0.068917	0.043806	0.062790	0.079808	0.060231	0.022302	0.042024	0.022611	0.089306	0.039033
1570	0.074159	0.046755	0.062816	0.077887	0.066289	0.017732	0.043414	0.022672	0.091217	0.041313
1580	0.077540	0.047062	0.068068	0.074617	0.067213	0.020570	0.047700	0.026724	0.089477	0.046640
1590	0.075795	0.044246	0.065833	0.065442	0.064615	0.018199	0.038550	0.029301	0.093670	0.043952
1600	0.079435	0.033265	0.065854	0.070667	0.063849	0.017984	0.038367	0.026482	0.086903	0.045370
1610	0.088253	0.037859	0.065120	0.070619	0.066964	0.015877	0.039072	0.026747	0.095721	0.047735
1620	0.083103	0.041116	0.056460	0.072031	0.066829	0.017365	0.035402	0.024498	0.094325	0.047288
1630	0.082131	0.034919	0.064819	0.071986	0.069640	0.019674	0.037527	0.021738	0.099197	0.050853
1640	0.081880	0.031493	0.057592	0.073239	0.074266	0.019438	0.029141	0.018371	0.096063	0.050989
1650	0.090400	0.039708	0.056819	0.073470	0.077433	0.015499	0.025711	0.017818	0.097911	0.049832
1660	0.098180	0.038832	0.063557	0.075254	0.077241	0.016557	0.030637	0.016652	0.114832	0.049046
1670	0.103623	0.033474	0.066465	0.077520	0.078420	0.016526	0.025905	0.015694	0.103713	0.047406
1680	0.105889	0.031772	0.063505	0.079769	0.077405	0.015914	0.026625	0.014760	0.112296	0.042673
1690	0.114099	0.029304	0.069047	0.082766	0.074708	0.011024	0.027450	0.011705	0.117603	0.044530
1700	0.114307	0.033277	0.073864	0.082128	0.075549	0.011637	0.027552	0.012028	0.113450	0.043706
1710	0.116131	0.034339	0.079401	0.095331	0.079686	0.013166	0.026282	0.010675	0.121567	0.046341
1720	0.121104	0.034768	0.078467	0.097038	0.082931	0.010689	0.024108	0.012172	0.126830	0.045784
1730	0.124671	0.038609	0.079130	0.091674	0.084003	0.013262	0.019822	0.014428	0.131795	0.049550
1740	0.134018	0.041461	0.078728	0.098355	0.086610	0.015389	0.022322	0.013810	0.131429	0.048657
1750	0.126892	0.038942	0.077323	0.108444	0.088393	0.014054	0.023190	0.017186	0.137674	0.054127
1760	0.122699	0.047197	0.082685	0.112576	0.088806	0.014796	0.019999	0.013142	0.135075	0.055662
1770	0.130383	0.048537	0.088413	0.118451	0.083587	0.012670	0.020080	0.013042	0.124035	0.052723
1780	0.123989	0.049959	0.085210	0.115808	0.078709	0.011778	0.021902	0.012977	0.133066	0.053003
1790	0.132085	0.054294	0.095954	0.110242	0.073933	0.011735	0.020437	0.015649	0.120988	0.055972
1800	0.108413	0.053390	0.105866	0.105405	0.074309	0.014508	0.020471	0.012149	0.123382	0.064955
1810	0.102763	0.050906	0.112138	0.101325	0.075286	0.014525	0.017964	0.013306	0.146910	0.062491
1820	0.099888	0.048729	0.119187	0.100672	0.077843	0.013183	0.016989	0.016199	0.151091	0.065711
1830	0.097503	0.044138	0.124187	0.101667	0.074618	0.012058	0.017664	0.015884	0.162605	0.079091
1840	0.096950	0.043969	0.122482	0.105782	0.071525	0.011438	0.020220	0.017332	0.168402	0.074447
