T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
1340	0.011500	0.005300	0.001700	0.005200	0.002000	0.005200	0.003700	0.002200	0.000800	0.007200
1350	0.008700	0.003800	0.001800	0.005100	0.002900	0.004900	0.002300	0.008900	0.001000	0.005300
1360	0.007700	0.007000	0.007900	0.006900	0.004600	0.010300	0.003400	0.003800	0.001100	0.006000
1370	0.008000	0.007200	0.003900	0.004700	0.003100	0.007100	0.002900	0.002800	0.001600	0.005800
1380	0.005800	0.006500	0.004800	0.007600	0.005600	0.007500	0.001900	0.002900	0.001900	0.005700
1390	0.005000	0.004900	0.004600	0.004700	0.003100	0.006500	0.001400	0.005400	0.001700	0.007100
1400	0.006400	0.012600	0.002600	0.002800	0.002000	0.004900	0.001700	0.007600	0.008400	0.009700
1410	0.004700	0.008700	0.002400	0.003200	0.002200	0.006400	0.003600	0.010500	0.005300	0.004900
1420	0.005200	0.009800	0.003300	0.002500	0.004000	0.009200	0.004500	0.010800	0.006200	0.005500
1430	0.006300	0.009000	0.003300	0.002700	0.001500	0.007500	0.002400	0.006900	0.006700	0.002800
1440	0.005100	0.005400	0.002100	0.002600	0.001200	0.007200	0.000900	0.007900	0.007300	0.005700
1450	0.004800	0.004000	0.002400	0.002300	0.001100	0.008200	0.001300	0.009200	0.007200	0.002200
1460	0.004700	0.006400	0.002700	0.005200	0.001300	0.013000	0.001400	0.007800	0.009300	0.003900
1470	0.006200	0.005500	0.003500	0.004900	0.000500	0.008500	0.002800	0.006700	0.016600	0.003700
1480	0.006700	0.006200	0.004800	0.004400	0.001100	0.009900	0.004200	0.006600	0.013800	0.003400
1490	0.004800	0.006000	0.006100	0.005100	0.001000	0.006400	0.003900	0.006700	0.013000	0.003200
1500	0.006600	0.005600	0.004100	0.007100	0.001400	0.010600	0.002900	0.009000	0.009600	0.004600
1510	0.007500	0.003900	0.007500	0.003600	0.002900	0.009900	0.002900	0.010800	0.007800	0.003200
1520	0.008700	0.006400	0.006200	0.004700	0.002500	0.009400	0.002400	0.009600	0.006900	0.003300
1530	0.008100	0.005700	0.002200	0.004000	0.002400	0.008600	0.001300	0.006400	0.008200	0.003500
1540	0.006600	0.005400	0.002100	0.007400	0.002500	0.006500	0.001500	0.002000	0.006600	0.004500
1550	0.005000	0.008200	0.002000	0.007800	0.004400	0.007600	0.000800	0.002000	0.007300	0.002600
1560	0.004700	0.011200	0.002100	0.006600	0.009000	0.009100	0.001500	0.003000	0.008900	0.004300
1570	0.003500	0.008800	0.008300	0.005200	0.009400	0.003600	0.001000	0.005700	0.005800	0.003600
1580	0.004400	0.011100	0.011600	0.003900	0.007600	0.008400	0.001300	0.004000	0.005200	0.002600
1590	0.004500	0.010100	0.005100	0.006600	0.006000	0.011000	0.001400	0.004400	0.004200	0.001600
1600	0.003300	0.012400	0.002800	0.007500	0.002700	0.009600	0.001200	0.004600	0.003900	0.001400
1610	0.005000	0.008700	0.002400	0.006300	0.000900	0.008600	0.001700	0.006000	0.002500	0.002100
1620	0.003300	0.008800	0.002700	0.004800	0.001300	0.005600	0.001800	0.006700	0.001900	0.001700
1630	0.004800	0.007300	0.003200	0.004300	0.002500	0.003400	0.002400	0.006500	0.004600	0.011400
1640	0.006600	0.007800	0.002900	0.004900	0.004500	0.004600	0.002700	0.009200	0.005200	0.012800
1650	0.007000	0.007600	0.002700	0.004600	0.007100	0.003100	0.004600	0.007300	0.004000	0.007000
1660	0.004700	0.006900	0.002800	0.002200	0.008200	0.004800	0.005000	0.009100	0.005300	0.004400
1670	0.003900	0.006600	0.005200	0.002700	0.006800	0.008300	0.002600	0.010600	0.003800	0.007100
1680	0.003000	0.008500	0.005000	0.001600	0.008600	0.007000	0.000600	0.009300	0.008200	0.003100
1690	0.003300	0.009600	0.006300	0.001300	0.007700	0.008800	0.001200	0.009400	0.007600	0.003700
1700	0.002200	0.011000	0.004900	0.000400	0.007000	0.004300	0.001400	0.007000	0.006600	0.003000
