T	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10
960	0.151243	0.145654	0.148482	0.158003	0.144811	0.149927	0.150639	0.155944	0.162930	0.150494
970	0.143933	0.146276	0.144583	0.152233	0.150335	0.145086	0.150211	0.161616	0.162470	0.148140
980	0.142101	0.149462	0.146222	0.151495	0.154969	0.141764	0.146873	0.158177	0.158160	0.146149
990	0.148558	0.147961	0.148275	0.154426	0.157167	0.148365	0.149433	0.165386	0.156842	0.142575
1000	0.148829	0.145451	0.143763	0.150698	0.151137	0.140702	0.144457	0.154323	0.157759	0.146330
1010	0.144861	0.147808	0.142732	0.154286	0.151021	0.141610	0.142571	0.160025	0.155808	0.147856
1020	0.137237	0.151146	0.143684	0.148063	0.158174	0.140633	0.145055	0.162485	0.153795	0.144695
1030	0.143874	0.145956	0.142532	0.147023	0.151507	0.139810	0.147858	0.156361	0.158276	0.148644
1040	0.141462	0.149513	0.141182	0.154092	0.152307	0.140878	0.150427	0.152552	0.156382	0.142545
1050	0.140255	0.142736	0.141426	0.148482	0.148334	0.139863	0.138676	0.157899	0.152745	0.138285
1060	0.140218	0.151550	0.138899	0.145566	0.146693	0.143041	0.142120	0.154415	0.154842	0.143398
1070	0.140003	0.144697	0.139377	0.153627	0.148765	0.134684	0.141462	0.151128	0.153411	0.144885
1080	0.140814	0.151413	0.144807	0.144805	0.145479	0.139070	0.138154	0.152786	0.157948	0.148162
1090	0.139066	0.149748	0.141605	0.147132	0.151424	0.143336	0.142552	0.149957	0.155565	0.149579
1100	0.141716	0.143693	0.143528	0.146759	0.156600	0.136674	0.140314	0.146435	0.152067	0.149125
1110	0.135147	0.147996	0.136913	0.149214	0.152470	0.142435	0.134055	0.155785	0.154232	0.147593
1120	0.136083	0.147107	0.133744	0.147186	0.150733	0.137034	0.140428	0.148312	0.152189	0.149195
1130	0.135054	0.147093	0.131323	0.151868	0.151359	0.138898	0.139346	0.145746	0.157146	0.144366
1140	0.132967	0.143802	0.135517	0.145590	0.153068	0.137234	0.134147	0.146943	0.153951	0.141536
1150	0.130932	0.150372	0.141070	0.142471	0.145640	0.140091	0.142998	0.151491	0.152067	0.143601
1160	0.136945	0.143985	0.133883	0.145340	0.147254	0.140777	0.138954	0.145165	0.146115	0.141840
1170	0.131835	0.145533	0.137587	0.149941	0.144693	0.138673	0.136365	0.147704	0.147459	0.136319
1180	0.133573	0.145587	0.128057	0.142031	0.146198	0.138357	0.142099	0.144092	0.151044	0.143061
1190	0.132119	0.150057	0.132801	0.143432	0.154124	0.133401	0.145062	0.140202	0.146693	0.141180
1200	0.128898	0.141170	0.135311	0.142304	0.146228	0.131958	0.142909	0.134520	0.147564	0.139900
1210	0.128629	0.147461	0.133189	0.138513	0.147368	0.139109	0.136528	0.143866	0.144695	0.142581
1220	0.135048	0.148284	0.133857	0.142001	0.141484	0.136227	0.136611	0.138640	0.145919	0.141849
